x_axis,z_axis,time,task_name
0.0,0.08333333333333333,0.0,ascent
-0.125,0.08333333333333333,0.75,away
-0.125,0.16666666666666666,1.5,ascent
-0.125,0.25,2.25,ascent
-0.125,0.3333333333333333,3.0,ascent
-0.125,0.41666666666666663,3.75,ascent
-0.25,0.41666666666666663,4.5,away
-0.375,0.41666666666666663,5.25,away
-0.5,0.41666666666666663,6.0,away
-0.625,0.41666666666666663,6.75,away
-0.75,0.41666666666666663,7.5,away
-0.875,0.41666666666666663,8.25,away
-1.0,0.41666666666666663,9.0,away
-1.125,0.41666666666666663,9.75,away
-1.25,0.41666666666666663,10.5,away
-1.25,0.41666666666666663,11.25,turn
-1.25,0.41666666666666663,12.0,turn
-1.25,0.41666666666666663,12.75,turn
-1.25,0.41666666666666663,13.5,turn
-1.125,0.41666666666666663,14.25,towards
-1.0,0.41666666666666663,15.0,towards
-0.875,0.41666666666666663,15.75,towards
-1.0,0.41666666666666663,16.5,away
-1.125,0.41666666666666663,17.25,away
-1.25,0.41666666666666663,18.0,away
-1.375,0.41666666666666663,18.75,away
-1.5,0.41666666666666663,19.5,away
-1.5,0.31666666666666665,20.25,descent
-1.5,0.21666666666666665,21.0,descent
-1.5,0.11666666666666664,21.75,descent
-1.5,0.016666666666666635,22.5,descent
